"Col001","Col002","Col003","Col004","Col005","Col006","Col007","Col008","Col009","Col010","Col011","Col012","Col013","Col014","Col015","Col016","Col017","Col018","Col019","Col020","Col021","Col022","Col023","Col024","Col025","Col026","Col027","Col028"
"224","BATAM TRADER    VOY:026","2019-09-21 00:00:00","ATLANTIC","JEDDAH","958","2019-09-21 00:00:00","2019-09-21 00:00:00","2019-09-21 00:00:00","V/186/2019           RIG NO:543/2019","0","9HA4493",,,,,,,,,,,,,,,,
"225","BATAM TRADER       VOY:027","2019-09-29 00:00:00","ATLANTIC","JEDDAH","959","2019-09-29 00:00:00","2019-09-29 00:00:00","2019-09-29 00:00:00","V/192/2019           RIG NO:554/2019","1","9HA4493",,,,,,,,,,,,,,,,
"226","CALLIOPE     VOY: 1939W","2019-10-06 00:00:00","ATLANTIC","ADBIYA","960","2019-10-06 00:00:00","2019-10-06 00:00:00","2019-10-06 00:00:00","V/196/ATLANT/2019   RIG NO:567/2019","0","1789",,,,,,,,,,,,,,,,
"227","CALLIOPE VOY : 1941","2019-10-23 00:00:00","ATLANTIC","ADBIYA","961","2019-10-23 00:00:00","2019-10-23 00:00:00","2019-10-23 00:00:00","V/208/ATLANT/2019   RIG NO:602/2019","0","1975",,,,,,,,,,,,,,,,
"228","BATAM TRADER        VOY:029","2019-10-21 00:00:00","ATLANTIC","ADBIYA","962","2019-10-21 00:00:00","2019-10-21 00:00:00","2019-10-21 00:00:00","V/207/2019             RIG NO:596/2019","0","1789",,,,,,,,,,,,,,,,
"229","BATAM TRADER        VOY: 030","2019-11-03 00:00:00","ATLANTIC","ADBIYA","963","2019-11-03 00:00:00","2019-11-03 00:00:00","2019-11-03 00:00:00","V/217/2019             RIG NO:612/2019","0","9HA4493",,,,,,,,,,,,,,,,
"230","CALLIOPE   VOY:1943","2019-11-06 00:00:00","ATLANTIC","ADBIYA","964","2019-11-06 00:00:00","2019-11-06 00:00:00","2019-11-06 00:00:00","V/220/ATLANT/2019   RIG NO:622/2019","0","1975",,,,,,,,,,,,,,,,
"231","KOTA KAMIL","2019-11-11 00:00:00","ATLANTIC","JEBEL ALI","965","2019-11-11 00:00:00","2019-11-11 00:00:00","2019-11-11 00:00:00","V/223/ATLANT/2019   RIG NO:635/2019","0","1975",,,,,,,,,,,,,,,,
"232","BATAM TRADER  V.31W","2019-11-21 00:00:00","ATLANTIC","JEBEL ALI","966","2019-11-21 00:00:00","2019-11-21 00:00:00","2019-11-21 00:00:00","V/31/2019           RIG NO:639/2019","0","1975",,,,,,,,,,,,,,,,
"233","CALLIOPE V- 1945W","2019-11-27 00:00:00","ATLANTIC","ATLANTCI","967","2019-11-27 00:00:00","2019-11-27 00:00:00","2019-11-27 00:00:00","V/235/ATLANT/2019  RIG NO:655/2019","0","1975",,,,,,,,,,,,,,,,
"234","SL TWEETY 007","2019-12-03 00:00:00","ATLANTIC","ADBIYA","968","2019-12-03 00:00:00","2019-12-03 00:00:00","2019-12-03 00:00:00","V/237/2019   RIG NO:665/2019","0","1975",,,,,,,,,,,,,,,,
"235","CALLIOPE","2019-12-17 00:00:00","ATLANTIC","JEBEL ALI","969","2019-12-17 00:00:00","2019-12-17 00:00:00","2019-12-17 00:00:00","V/1949 W  RIG NO:684/2019","0","1975",,,,,,,,,,,,,,,,
"236","KOTA NALURI","2019-12-13 00:00:00","ATLANTIC","JEBEL ALI","970","2019-12-13 00:00:00","2019-12-13 00:00:00","2019-12-13 00:00:00","V/245/2019","0","001",,,,,,,,,,,,,,,,
"237","KIEL TRADER     VOY:1951","2019-12-26 00:00:00","ATLANTIC","ADBIYA","971","2019-12-26 00:00:00","2019-12-26 00:00:00","2019-12-26 00:00:00","V/255/2019           RIG NO:700/2019","0","1975",,,,,,,,,,,,,,,,
"238","BATAM TRADER  V.33","2019-12-29 00:00:00","ATLANTIC","ADBIYA","972","2019-12-29 00:00:00","2019-12-29 00:00:00","2019-12-29 00:00:00","V/260/2019           RIG NO:714/2019","0","1975",,,,,,,,,,,,,,,,
"239","IBN WALLED","2019-12-24 00:00:00","ATLANTIC","JEBEL ALI","973","2019-12-24 00:00:00","2019-12-24 00:00:00","2019-12-24 00:00:00","V/278/ATLANT/2019  RIG NO:287/2019","0","1975",,,,,,,,,,,,,,,,
"240","SL TWEETY    VOY:009","2020-01-12 00:00:00","ATLANTIC","ADBIYA","974","2020-01-12 00:00:00","2020-01-12 00:00:00","2020-01-12 00:00:00","V/7/2020               RIG NO:19/2020","0","1975",,,,,,,,,,,,,,,,
"241","CALLIOPE  VOY:2001","2020-01-19 00:00:00","ATLANTIC","ADBIYA","975","2020-01-19 00:00:00","2020-01-19 00:00:00","2020-01-19 00:00:00","V/13/ATLANT/2020   RIG NO:32/2020","0","1975",,,,,,,,,,,,,,,,
"242","SL TWEETY     VOY:2010","2020-02-05 00:00:00","ATLANTIC","ADBIYA","976","2020-02-05 00:00:00","2020-02-05 00:00:00","2020-02-05 00:00:00","V/23/2020               RIG NO:64/2020","0","1975",,,,,,,,,,,,,,,,
"243","KOTA NALURI","2020-01-31 00:00:00","ATLANTIC","JEBEL ALI","977","2020-01-31 00:00:00","2020-01-31 00:00:00","2020-02-02 00:00:00","V/19/ATLANT/2020   RIG NO:52/2020","0","1975",,,,,,,,,,,,,,,,
"244","BATAM TRADER  VOY:2035","2020-02-05 00:00:00","ATLANTIC","ADBIYA","978","2020-02-05 00:00:00","2020-02-05 00:00:00","2020-02-05 00:00:00","V/24/2020               RIG NO:65/2020","0","1975",,,,,,,,,,,,,,,,
"245","CALLIOPE   VOY:2007E","2020-03-03 00:00:00","ATLANTIC","ADBIYA","979","2020-03-03 00:00:00","2020-03-03 00:00:00","2020-03-03 00:00:00","V/40/ATLANT/2020    RIG NO:108/2020","0","1975",,,,,,,,,,,,,,,,
"246","BATAM TRADER   VOY:2037W","2020-03-16 00:00:00","ATLANTIC","ADBIYA","980","2020-03-16 00:00:00","2020-03-16 00:00:00","2020-03-16 00:00:00","V/50/2020               RIG NO:135/2020","0","1975",,,,,,,,,,,,,,,,
"247","LILA ATEHNS V- 20010","2020-03-21 00:00:00","ATLANTIC","ADBIYA","981","2020-03-21 00:00:00","2020-03-21 00:00:00","2020-03-21 00:00:00","V- 20010              RIG NO:138/2020","0","1975",,,,,,,,,,,,,,,,
"248","AL AHMED V-20703","2020-03-21 00:00:00","ATLANTIC","ADBIYA","982","2020-03-21 00:00:00","2020-03-22 00:00:00","2020-03-22 00:00:00","V/53/ATLANT/20       RIG NO:147/2020    ","0","1975",,,,,,,,,,,,,,,,
"249","CALLIOPE V-2009W","2020-03-25 00:00:00","ATLANTIC","ADBIYA","983","2020-03-25 00:00:00","2020-03-25 00:00:00","2020-03-25 00:00:00","VOY/57/ATLA/2020   RIG NO:159/2020 ","0","1975",,,,,,,,,,,,,,,,
"250","IBN AL WALEED   VOY:20910","2020-03-31 00:00:00","ATLANTIC","ADBIYA","984","2020-03-31 00:00:00","2020-03-31 00:00:00","2020-03-31 00:00:00","VOY/77/ATLA/2020 RIG NO:80/2020 NQ","0","1975",,,,,,,,,,,,,,,,
"251","LILA ATHENS    V- 20011","2020-04-01 00:00:00","ATLANTIC","ADBIYA","985","2020-04-01 00:00:00","2020-04-01 00:00:00","2020-04-01 00:00:00","V/63/ATLANT/2020    RIG NO:168/2020","0","1975",,,,,,,,,,,,,,,,
"252","MV EF EMMA   VOY:889W","2020-04-11 00:00:00","ATLANTIC","ADBIYA","986","2020-04-11 00:00:00","2020-04-11 00:00:00","2020-04-11 00:00:00","V/67/ATLANT/2020    RIG NO:180/2020","0","1975",,,,,,,,,,,,,,,,
"253","AL AHMED       VOY:20705","2020-04-11 00:00:00","ATLANTIC","ADBIYA","987","2020-04-11 00:00:00","2020-04-11 00:00:00","2020-04-11 00:00:00","V/66/ATLANT/2020    RIG NO:192/2020","0","1975",,,,,,,,,,,,,,,,
"254","AL AHMED VOY - 20706","2020-04-18 00:00:00","ATLANTIC","ADBIYA","988","2020-04-18 00:00:00","2020-04-18 00:00:00","2020-04-18 00:00:00","V/72/ATLANT/2020    RIG NO:197/2020","0","1975",,,,,,,,,,,,,,,,
"255","LILA ATHENS      VOY- 20012","2020-05-16 00:00:00","ATLANTIC","ADBIYA","989","2020-05-16 00:00:00","2020-05-16 00:00:00","2020-05-16 00:00:00","V/85/ATLANT/2020    RIG NO:217/2020","0","1975",,,,,,,,,,,,,,,,
"256","CALLIOPE     V- 2013W","2020-06-09 00:00:00","ATLANTIC","ADBIYA","990","2020-06-09 00:00:00","2020-06-09 00:00:00","2020-06-09 00:00:00","V/100/ATLANT/2020   RIG NO:250/2020","0","1975",,,,,,,,,,,,,,,,
"257","MV AL AHMED  V- 20709","2020-05-20 00:00:00","ATLANTIC","ADBIYA","991","2020-05-20 00:00:00","2020-05-20 00:00:00","2020-05-20 00:00:00","V/90/ATLANT/2020    RIG NO:233/2020","0","1975",,,,,,,,,,,,,,,,
"258","SL TWEETY   V-2013","2020-06-09 00:00:00","ATLANTIC","ADBIYA","992","2020-06-16 00:00:00","2020-06-16 00:00:00","2020-06-16 00:00:00","V/99/2020               RIG NO:251/2020","0","1975",,,,,,,,,,,,,,,,
"259","MV IBN AL WALEED V-20917","2020-06-04 00:00:00","ATLANTIC","ADBIYA","993","2020-06-04 00:00:00","2020-06-04 00:00:00","2020-06-04 00:00:00","V/139/ATLANT/2020 RG    NO:142/2020","0","1975",,,,,,,,,,,,,,,,
"260","IBN AL WALEED   VOY:20918","2020-06-15 00:00:00","ATLANTIC","ADBIYA","994","2020-06-15 00:00:00","2020-06-15 00:00:00","2020-06-15 00:00:00","V/152/ATLANT/2020 RG    NO:151/2020","0","1975",,,,,,,,,,,,,,,,
"261","JULIE V-20022","2020-06-23 00:00:00","ATLANTIC","ADBIYA","995","2020-06-23 00:00:00","2020-06-23 00:00:00","2020-06-23 00:00:00","V/105/ATLANT/2020   RIG NO:270/2020","0","1975",,,,,,,,,,,,,,,,
"262","IBN ALWALEED   VOY:20919","2020-06-23 00:00:00","ATLANTIC","ADBIYA","996","2020-06-23 00:00:00","2020-06-23 00:00:00","2020-06-23 00:00:00","V/163/ATLANT/2020    RG NO:155/2020","0","1975",,,,,,,,,,,,,,,,
"263","ALAHMED      VOY/20712","2020-07-01 00:00:00","ATLANTIC","ADBIYA","997","2020-07-01 00:00:00","2020-07-01 00:00:00","2020-07-01 00:00:00","V/168/ATLANT/2020    RG NO:284/2020","0","1975",,,,,,,,,,,,,,,,
"264","ALAHMED    VOY : 20713","2020-07-14 00:00:00","ATLANTIC","ADBIYA","998","2020-07-14 00:00:00","2020-07-14 00:00:00","2020-07-14 00:00:00","V/181/ATLANT/2020    RG NO:298/2020","0","1970",,,,,,,,,,,,,,,,
"265","LILA  ATHENS      VOY/20013","2020-07-18 00:00:00","ATLANTIC","ADBIYA","999","2020-07-18 00:00:00","2020-07-18 00:00:00","2020-07-18 00:00:00","V/117/ATLANT/2020    RG NO:306/2020","0","1974",,,,,,,,,,,,,,,,
"266","IBN ALWALEED VOY/20921","2020-07-18 00:00:00","ATLANTIC","JEDDAH","1000","2020-07-18 00:00:00","2020-07-18 00:00:00","2020-07-18 00:00:00","V/183/ATLANT/2020    RG NO:305/2020","0","1974",,,,,,,,,,,,,,,,
"267","MV IBN AL WALEED    VOY20922","2020-07-26 00:00:00","ATLANTIC","ADBIYA","1001","2020-07-27 00:00:00","2020-07-27 00:00:00","2020-07-27 00:00:00","V/195/ATLANT/2020    RG NO:315/2020","0","1975",,,,,,,,,,,,,,,,
"268","MV / ALAHMED V 20715","2020-08-02 00:00:00","ATLANTIC","JEDDAH","1002","2020-08-02 00:00:00","2020-08-02 00:00:00","2020-08-02 00:00:00","V/127/ATLANT/2020    RG NO:333/2020","0","1975",,,,,,,,,,,,,,,,
"269","MV IBN ALWALEED V 20923","2020-08-06 00:00:00","ATLANTIC","ADBIYA","1003","2020-08-06 00:00:00","2020-08-06 00:00:00","2020-08-06 00:00:00","V/200/ATLANT/2020 RG    NO:205/2020","0","1975",,,,,,,,,,,,,,,,
"270","MV CAPE QUEST  2026","2020-08-07 00:00:00","ATLANTIC","JEDDAH","1004","2020-08-07 00:00:00","2020-08-07 00:00:00","2020-08-07 00:00:00","V/131/ATLANT/2020    RG NO:335/2020","0","1975",,,,,,,,,,,,,,,,
"271","MV CAPE QUEST","2020-08-07 00:00:00","ATLANTIC","JEBEL ALI","1005","2020-08-07 00:00:00","2020-08-07 00:00:00","2020-08-07 00:00:00","131/A","0","01",,,,,,,,,,,,,,,,
"272","MV IBN ALWALEED V20924","2020-08-17 00:00:00","ATLANTIC","ADBIYA","1006","2020-08-17 00:00:00","2020-08-17 00:00:00","2020-08-17 00:00:00","V/210/ATLANT/2020 RG    NO:359/2020","0","1960",,,,,,,,,,,,,,,,
"273","JULIE 20023","2020-08-24 00:00:00","ATLANTIC","JEDDAH","1007","2020-08-24 00:00:00","2020-08-24 00:00:00","2020-08-24 00:00:00","V/141/ATLANT/2020   RIG NO:378/2020","0","1960",,,,,,,,,,,,,,,,
"274","MV ALAHMED V 20717","2020-08-19 00:00:00","ATLANTIC","JEDDAH","1008","2020-08-19 00:00:00","2020-08-19 00:00:00","2020-08-19 00:00:00","V/214/ATLANT/2020    RG NO:373/2020","0","1960",,,,,,,,,,,,,,,,
"275","ALAHMED / V - 20718","2020-08-29 00:00:00","ATLANTIC","JEBEL ALI","1009","2020-08-29 00:00:00","2020-08-29 00:00:00","2020-08-29 00:00:00","V/223/ATLANT/2020    RG NO:392/2020","0","1970",,,,,,,,,,,,,,,,
"276","AL AHMED   V:20719","2020-09-12 00:00:00","ATLANTIC","ADBIYA","1010","2020-09-12 00:00:00","2020-09-12 00:00:00","2020-09-12 00:00:00","V/237/ATLANT/2020    RG NO:429/2020","0","1975",,,,,,,,,,,,,,,,
"277","AL AHMED    VOY:20720","2020-09-27 00:00:00","ATLANTIC","ADBIYA","1011","2020-09-27 00:00:00","2020-09-27 00:00:00","2020-09-27 00:00:00","V/259/ATLANT/2020    RG NO:254/2020","0","1782",,,,,,,,,,,,,,,,
"278","MV IBN AL WALEED   VOY:20927","2020-10-03 00:00:00","ATLANTIC","ADBIYA","1012","2020-10-03 00:00:00","2020-10-03 00:00:00","2020-10-03 00:00:00","V/160/ATLANT/2020    RG NO:455/2020","0","1975",,,,,,,,,,,,,,,,
"279","AL AHMED     VOY- 20722","2020-10-24 00:00:00","ATLANTIC","ADBIYA","1013","2020-10-24 00:00:00","2020-10-24 00:00:00","2020-10-24 00:00:00","V/166/ATLANT/2020    RG NO:475/2020","0","1975",,,,,,,,,,,,,,,,
"280","AL AHMED     VOY- 20723","2020-11-18 00:00:00","ATLANTIC","JEDDAH","1014","2020-11-18 00:00:00","2020-11-18 00:00:00","2020-11-18 00:00:00","V/182/ATLANT/2020    RG NO:523/2020","0","HZGJ",,,,,,,,,,,,,,,,
"281","SCIO SKY    VOY:2013","2020-11-24 00:00:00","ATLANTIC","JEDDAH","1015","2020-11-24 00:00:00","2020-11-24 00:00:00","2020-11-24 00:00:00","V/185/ATLANT/2020    RG NO:538/2020","0","A8HE4",,,,,,,,,,,,,,,,
"282","JULIE       VOY- 20025","2020-12-08 00:00:00","ATLANTIC","JEDDAH","1016","2020-12-08 00:00:00","2020-12-08 00:00:00","2020-12-08 00:00:00","V/197/ATLANT/2020    RG NO:567/2020","0","D5WN3",,,,,,,,,,,,,,,,
"283","IBN ALWALEED   VOY:20931","2020-11-20 00:00:00","ATLANTIC","JEDDAH","1017","2020-11-20 00:00:00","2020-11-20 00:00:00","2020-11-20 00:00:00","V/313/ATLANT/2020    RG NO:305/2020","1","HZAI",,,,,,,,,,,,,,,,
"284","AL AHMED   VOY20725","2020-12-27 00:00:00","ATLANTIC","JEDDAH","1018","2020-12-27 00:00:00","2020-12-28 00:00:00","2020-12-28 00:00:00","V/208/ATLANT/2020    RG NO:591/2020","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"285","IBN AL WALEED","2021-01-05 00:00:00","ATLANTIC","JEDDAH","1019","2021-01-05 00:00:00","2021-01-05 00:00:00","2021-01-05 00:00:00","20933","0","1975",,,,,,,,,,,,,,,,
"286","IBN AL WALEED  VOY:20933","2021-01-23 00:00:00","ATLANTIC","ADBIYA","1020","2021-01-23 00:00:00","2021-01-23 00:00:00","2021-01-23 00:00:00","V/17/ATLANT/2021    RG NO:55/2021","0","1975",,,,,,,,,,,,,,,,
"287","JOLLY QUARZO     VOY:39820","2021-01-08 00:00:00","ATLANTIC","JEBEL ALI","1021","2021-01-08 00:00:00","2021-01-08 00:00:00","2021-01-08 00:00:00","XXX","0","ICQQ",,,,,,,,,,,,,,,,
"288","AL AHMED","2021-01-16 00:00:00","ATLANTIC","ADBIYA","1022","2021-01-16 00:00:00","2021-01-16 00:00:00","2021-01-16 00:00:00","21701","0","144",,,,,,,,,,,,,,,,
"289","MESSINA","2021-01-19 00:00:00","ATLANTIC","JEDDAH","1023","2021-01-19 00:00:00","2021-01-19 00:00:00","2021-01-19 00:00:00","00001","0","XXX",,,,,,,,,,,,,,,,
"290","ALAHMED   VOY:21702","2021-01-21 00:00:00","ATLANTIC","ATLANTCI","1024","2021-01-21 00:00:00","2021-01-22 00:00:00","2021-01-22 00:00:00","V/23/ATLANT/2021    RG NO:26/2021","0","XXX",,,,,,,,,,,,,,,,
"291","ALAHMED  VOY21703","2021-02-09 00:00:00","ATLANTIC","JEDDAH","1025","2021-02-09 00:00:00","2021-02-09 00:00:00","2021-02-09 00:00:00","V/31/2021         RG NO:106/2021","0","HZGJ",,,,,,,,,,,,,,,,
"292","IBN AL WALEED      VOY:21901","2021-02-14 00:00:00","ATLANTIC","JEDDAH","1026","2021-02-14 00:00:00","2021-02-14 00:00:00","2021-02-14 00:00:00","V/34/2021         RG NO:111/2021","0","HZAI",,,,,,,,,,,,,,,,
"293","AL AHMED    VOY:21704","2021-02-23 00:00:00","ATLANTIC","JEDDAH","1027","2021-02-23 00:00:00","2021-02-23 00:00:00","2021-02-23 00:00:00","V/43/2021         RG NO:133/2021","0","HZGJ",,,,,,,,,,,,,,,,
"294","HANSA ROTENBURG  VOYAGE:0890","2021-03-18 00:00:00","ATLANTIC","JEDDAH","1028","2021-03-18 00:00:00","2021-03-18 00:00:00","2021-03-18 00:00:00","V/61/ATLANT/2021      RG NO:189/2021","0","2021",,,,,,,,,,,,,,,,
"295","AL AHMED        VOY:21705","2021-03-09 00:00:00","ATLANTIC","ATLANTCI","1029","2021-03-09 00:00:00","2021-03-09 00:00:00","2021-03-09 00:00:00","V/53/2021         RG NO:163/2021","0","HZGJ",,,,,,,,,,,,,,,,
"296","ALAHMED    VOY:21706","2021-03-21 00:00:00","ATLANTIC","JEDDAH","1030","2021-03-21 00:00:00","2021-03-21 00:00:00","2021-03-21 00:00:00","V/63/ATLANT/2021      RG NO:197/2021","0","XXX",,,,,,,,,,,,,,,,
"297","IBN ALWALEED     VOY:21905","2021-04-13 00:00:00","ATLANTIC","ATLANTCI","1031","2021-04-13 00:00:00","2021-04-13 00:00:00","2021-04-13 00:00:00","V/80/ATLAN/2021       RIG :259/2021","0","XXX",,,,,,,,,,,,,,,,
"298","SICO SKY VOY:2101","2021-03-24 00:00:00","ATLANTIC","JEDDAH","1032","2021-03-24 00:00:00","2021-03-24 00:00:00","2021-03-24 00:00:00","V/21012021         RG NO:210/2021","0","2900",,,,,,,,,,,,,,,,
"299","IBN AL WALEED   VOY:21904","2021-03-27 00:00:00","ATLANTIC","JEDDAH","1033","2021-03-27 00:00:00","2021-03-28 00:00:00","2021-03-28 00:00:00","V/96/ATLAN/20212021 RIG :106/2021","0","96",,,,,,,,,,,,,,,,
"300","JOLLY PALLADIO","2021-03-20 00:00:00","ATLANTIC","JEDDAH","1034","2021-03-20 00:00:00","2021-03-20 00:00:00","2021-03-20 00:00:00","21026","0","1975",,,,,,,,,,,,,,,,
"301","KIEL TRADER","2021-04-09 00:00:00","ATLANTIC","JEDDAH","1035","2021-04-09 00:00:00","2021-04-09 00:00:00","2021-04-09 00:00:00","21003","0","104",,,,,,,,,,,,,,,,
"302","AL AHMED     VOY:21708","2021-04-26 00:00:00","ATLANTIC","JEDDAH","1036","2021-04-26 00:00:00","2021-04-26 00:00:00","2021-04-26 00:00:00","V/89/ATLANT/2021      RIG : 272/2021 ","0","1975",,,,,,,,,,,,,,,,
"303","EL REEDY STAR  VOY:894","2021-04-27 00:00:00","ATLANTIC","JEBEL ALI","1037","2021-04-27 00:00:00","2021-04-27 00:00:00","2021-05-02 00:00:00","V/91/ATLANT/2021      RIG : 284/2021 ","0","XXXX",,,,,,,,,,,,,,,,
"304","MOZART  VOY:2111","2021-04-22 00:00:00","ATLANTIC","JEBEL ALI","1038","2021-04-22 00:00:00","2021-04-22 00:00:00","2021-04-22 00:00:00","V/85/ATLANT/2021      RIG : 270/2021 ","0","XXXXXX",,,,,,,,,,,,,,,,
"305","AL AHMED   VOY:21709","2021-05-08 00:00:00","ATLANTIC","JEDDAH","1039","2021-05-08 00:00:00","2021-05-08 00:00:00","2021-05-08 00:00:00","V/98/ATLANT/2021   RIG NO. 306/2021","1","123",,,,,,,,,,,,,,,,
"306","IBN ALWALEED   V:21906","2021-05-12 00:00:00","ATLANTIC","JEDDAH","1040","2021-05-12 00:00:00","2021-05-12 00:00:00","2021-05-12 00:00:00","V/102/ATLAN/2021   RIG NO: 313/2021","0","XXXXXXXX",,,,,,,,,,,,,,,,
"307","SICO SKY      VOY:2102","2021-05-25 00:00:00","ATLANTIC","JEBEL ALI","1041","2021-05-25 00:00:00","2021-05-25 00:00:00","2021-05-27 00:00:00","V/111/ATLANT/2021   RIG NO:328/2021","0","XXXXXX",,,,,,,,,,,,,,,,
"308","IBN ALWALEED        VOY:21907","2021-05-27 00:00:00","ATLANTIC","JEDDAH","1042","2021-05-27 00:00:00","2021-05-27 00:00:00","2021-05-27 00:00:00","V/115/ATLANT/2021   RIG NO: 344/2021","0","XXXXXXXX",,,,,,,,,,,,,,,,
"309","KEIL TRADER     V:21004","2021-05-28 00:00:00","ATLANTIC","JEDDAH","1043","2021-05-28 00:00:00","2021-05-28 00:00:00","2021-05-28 00:00:00","V/117/ATLANT/2021  RIG NO: 360/20211","1","XXX",,,,,,,,,,,,,,,,
"310","IBN ALWALEED    VOY:21908","2021-06-06 00:00:00","ATLANTIC","JEDDAH","1044","2021-06-06 00:00:00","2021-06-06 00:00:00","2021-06-06 00:00:00","V/122/ATLANT/2021  RIG NO: 372/2021","0","211",,,,,,,,,,,,,,,,
"311","ALAHMED    VOY:21711","2021-06-13 00:00:00","ATLANTIC","JEDDAH","1045","2021-06-13 00:00:00","2021-06-13 00:00:00","2021-06-13 00:00:00","V/128/ATLAN/2021     RIG NO:383/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"312","MOZART    VOY:V2116W","2021-06-23 00:00:00","ATLANTIC","JEDDAH","1046","2021-06-23 00:00:00","2021-06-23 00:00:00","2021-06-23 00:00:00","V/136/ATLAN/2021   RIG NO. 414/2021","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"313","CATALONIA    VOY:21003W","2021-06-16 00:00:00","ATLANTIC","ATLANTCI","1047","2021-06-16 00:00:00","2021-06-16 00:00:00","2021-06-16 00:00:00","V/129/ATLAN/2021   REG NO.:411/2021","0","1990",,,,,,,,,,,,,,,,
"314","KOTA NAZIM      V/KNZM0156S","2021-06-20 00:00:00","ATLANTIC","JEBEL ALI","1048","2021-06-20 00:00:00","2021-06-20 00:00:00","2021-06-20 00:00:00","V/134/ATLAN/2021   REG.NO:413/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"315","MANET   VOY:2109","2021-06-29 00:00:00","ATLANTIC","JEDDAH","1049","2021-06-29 00:00:00","2021-06-29 00:00:00","2021-07-01 00:00:00","V/140/ATLAN/2021   RIG NO:429/2021","0","XXXXXX",,,,,,,,,,,,,,,,
"316","AL AHMED      V- 21712","2021-07-13 00:00:00","ATLANTIC","JEDDAH","1050","2021-07-13 00:00:00","2021-07-13 00:00:00","2021-07-13 00:00:00","V/150/ATLAN/2021    RIG NO: 468/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"317","IBN ALWALEED   VY:21910","2021-07-08 00:00:00","ATLANTIC","JEDDAH","1051","2021-07-08 00:00:00","2021-07-08 00:00:00","2021-07-08 00:00:00","V/145/ATLAN/2021    RIG NO: 455/2021","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"318","IBN ALWALEED   VOY:21912","2021-07-31 00:00:00","ATLANTIC","JEDDAH","1052","2021-07-31 00:00:00","2021-07-31 00:00:00","2021-07-31 00:00:00","V/161/ATLANT/2021   RIG.NO:503/2021","0","XXXXXXXXXXXXX",,,,,,,,,,,,,,,,
"319","KOTA NAZIM    V-0157","2021-07-25 00:00:00","ATLANTIC","JEBEL ALI","1053","2021-07-25 00:00:00","2021-07-25 00:00:00","2021-07-25 00:00:00","V/159/ATLAN/2021     RIG NO: 489/2021","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"320","CATALONIA    V/21004E.","2021-07-19 00:00:00","ATLANTIC","JEBEL ALI","1054","2021-07-19 00:00:00","2021-07-19 00:00:00","2021-07-19 00:00:00","V/154/ATLAN/2021    RIG NO:488/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"321","IBN ALWALEED    VOY:21911","2021-07-18 00:00:00","ATLANTIC","JEDDAH","1055","2021-07-18 00:00:00","2021-07-18 00:00:00","2021-07-18 00:00:00","V/153/ATLAN/2021    RIG NO:487/2021","0","XXXXXXXXXXX",,,,,,,,,,,,,,,,
"322","JORK","2021-07-07 00:00:00","ATLANTIC","JEDDAH","1056","2021-07-07 00:00:00","2021-07-07 00:00:00","2021-07-07 00:00:00","VOY/01/2021      RIG NO 213/2021","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"323","AL AHMED     VOY:21713","2021-08-02 00:00:00","ATLANTIC","JEDDAH","1057","2021-08-02 00:00:00","2021-08-02 00:00:00","2021-08-02 00:00:00","V/163/ATLAN/2021    RIG NO: 507/2021","0","XXXXXXXXX",,,,,,,,,,,,,,,,
"324","MOZART     V/ 2127W","2021-08-04 00:00:00","ATLANTIC","JEDDAH","1058","2021-08-04 00:00:00","2021-08-04 00:00:00","2021-08-04 00:00:00","V/164/ATLANT/2021  RIG NO:515/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"325","CATALONIA        V/21005","2021-08-05 00:00:00","ATLANTIC","JEDDAH","1059","2021-08-05 00:00:00","2021-08-05 00:00:00","2021-08-06 00:00:00","V/166/ATLAN/2021   RIG NO:521/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"326","JANRITCHER     VOY: 890","2021-08-27 00:00:00","ATLANTIC","JEDDAH","1060","2021-08-27 00:00:00","2021-08-27 00:00:00","2021-09-07 00:00:00","VOY:179/ATLAN/2021  RIG NO:569/2021","0","XXXXXXXXXXXX",,,,,,,,,,,,,,,,
"327","KOTA JOHAN V-022S","2021-08-18 00:00:00","ATLANTIC","JEDDAH","1061","2021-08-18 00:00:00","2021-08-18 00:00:00","2021-08-19 00:00:00","V/173/ATLANT/2021   RIG NO: 544/2021","0","XXXXXXXXXX",,,,,,,,,,,,,,,,
"328","CATALONIA   VOY: 21004","2021-07-19 00:00:00","ATLANTIC","JEDDAH","1062","2021-07-19 00:00:00","2021-07-19 00:00:00","2021-07-26 00:00:00","V/154/ATLANT/2021   RIG NO:538/2021","0","XXXXXX",,,,,,,,,,,,,,,,
